GCD	3,90374E+76	 r 	0	 n 	3,90374E+76
GCD	8	 r 	4,9894E+153	 n 	8,06805E+76
GCD	3,84069E+76	 r 	0	 n 	3,84069E+76
GCD	2,4074E+76	 r 	0	 n 	2,4074E+76
GCD	4,2023E+76	 r 	0	 n 	4,2023E+76
GCD	7,83684E+76	 r 	0	 n 	7,83684E+76
GCD	9,64936E+76	 r 	0	 n 	9,64936E+76
GCD	12845	 r 	4,3416E+152	 n 	6,59964E+76
GCD	1,35256E+76	 r 	0	 n 	1,35256E+76
GCD	8,064E+76	 r 	0	 n 	8,064E+76
GCD	4,77239E+76	 r 	0	 n 	4,77239E+76
GCD	1,10143E+77	 r 	0	 n 	1,10143E+77
GCD	5,72657E+76	 r 	0	 n 	5,72657E+76
GCD	16	 r 	1,1362E+152	 n 	1,90663E+76
GCD	8,80519E+76	 r 	0	 n 	8,80519E+76
GCD	3,90623E+76	 r 	0	 n 	3,90623E+76
GCD	5,49781E+76	 r 	0	 n 	5,49781E+76
GCD	9,60139E+75	 r 	0	 n 	9,60139E+75
GCD	1	 r 	7,0326E+153	 n 	1,09664E+77
GCD	4,24424E+76	 r 	0	 n 	4,24424E+76
GCD	2,21954E+76	 r 	0	 n 	2,21954E+76
GCD	9,11731E+76	 r 	0	 n 	9,11731E+76
GCD	1,12217E+77	 r 	0	 n 	1,12217E+77
GCD	7,08648E+76	 r 	0	 n 	7,08648E+76
GCD	3,09433E+76	 r 	0	 n 	3,09433E+76
GCD	1,5936E+76	 r 	0	 n 	1,5936E+76
GCD	9,77906E+76	 r 	0	 n 	9,77906E+76
GCD	1841878	 r 	3,6378E+152	 n 	4,48183E+76
GCD	2,45383E+76	 r 	0	 n 	2,45383E+76
GCD	9,7128E+76	 r 	0	 n 	9,7128E+76
GCD	2,824E+76	 r 	0	 n 	2,824E+76
GCD	1,68457E+76	 r 	0	 n 	1,68457E+76
GCD	15082	 r 	3,2524E+153	 n 	5,79247E+76
GCD	6,87262E+76	 r 	0	 n 	6,87262E+76
GCD	3,56458E+76	 r 	0	 n 	3,56458E+76
GCD	20	 r 	4,6569E+150	 n 	3,11295E+75
GCD	43837	 r 	2,6564E+150	 n 	3,805E+75
GCD	297840	 r 	4,9067E+151	 n 	9,85541E+75
GCD	10440039825	 r 	1,1452E+152	 n 	9,10026E+76
GCD	389	 r 	6,9852E+153	 n 	8,76527E+76
GCD	1,02079E+77	 r 	0	 n 	1,02079E+77
GCD	486	 r 	1,7466E+153	 n 	8,81991E+76
GCD	11	 r 	7,831E+153	 n 	9,88041E+76
GCD	5058	 r 	1,9389E+153	 n 	6,82261E+76
GCD	1	 r 	1,915E+153	 n 	8,39484E+76
GCD	4,95787E+76	 r 	0	 n 	4,95787E+76
GCD	397	 r 	1,3186E+153	 n 	4,9678E+76
GCD	5,77392E+76	 r 	0	 n 	5,77392E+76
GCD	2,57997E+76	 r 	0	 n 	2,57997E+76
GCD	7988261	 r 	6,4052E+153	 n 	1,04592E+77
GCD	10173	 r 	3,5066E+153	 n 	6,20335E+76
GCD	646987	 r 	5,2203E+152	 n 	7,23203E+76
GCD	811941	 r 	2,1741E+153	 n 	4,92101E+76
GCD	37	 r 	4,6234E+152	 n 	3,76507E+76
GCD	5,31485E+76	 r 	0	 n 	5,31485E+76
GCD	3,49865E+76	 r 	0	 n 	3,49865E+76
GCD	2,97382E+76	 r 	0	 n 	2,97382E+76
GCD	3	 r 	3,0933E+152	 n 	2,54353E+76
GCD	375	 r 	5,8506E+152	 n 	2,55943E+76
GCD	1,03567E+77	 r 	0	 n 	1,03567E+77
GCD	91	 r 	4,7363E+153	 n 	9,27384E+76
GCD	106956	 r 	7,4024E+153	 n 	9,71735E+76
GCD	2451865	 r 	3,2258E+153	 n 	6,15623E+76
GCD	26	 r 	3,2658E+153	 n 	7,29793E+76
GCD	245	 r 	1,6585E+153	 n 	4,16676E+76
GCD	2	 r 	9,691E+152	 n 	3,49298E+76
GCD	4,5622E+76	 r 	0	 n 	4,5622E+76
GCD	117	 r 	5,2432E+152	 n 	3,26384E+76
GCD	4473	 r 	1,5413E+151	 n 	4,26859E+76
GCD	3279733	 r 	1,0273E+152	 n 	1,29719E+76
GCD	1435238	 r 	1,3975E+151	 n 	5,04373E+75
GCD	1,12538E+76	 r 	0	 n 	1,12538E+76
GCD	3953	 r 	7,1474E+151	 n 	1,10313E+76
GCD	133170	 r 	6,4923E+151	 n 	2,82427E+76
GCD	468	 r 	4,4948E+153	 n 	9,63722E+76
GCD	8,7818E+76	 r 	0	 n 	8,7818E+76
GCD	8,97171E+76	 r 	0	 n 	8,97171E+76
GCD	25	 r 	6,2722E+153	 n 	1,0826E+77
GCD	124511	 r 	7,4346E+153	 n 	1,07977E+77
GCD	1,03295E+77	 r 	0	 n 	1,03295E+77
GCD	52597127	 r 	1,0481E+154	 n 	1,03347E+77
GCD	12	 r 	6,1486E+153	 n 	9,80852E+76
GCD	299	 r 	3,5801E+153	 n 	6,38317E+76
GCD	5,98899E+76	 r 	0	 n 	5,98899E+76
GCD	139	 r 	6,3172E+153	 n 	8,11953E+76
GCD	2624044169	 r 	9,1111E+152	 n 	6,19709E+76
GCD	964	 r 	2,6065E+153	 n 	5,80337E+76
GCD	11330139153	 r 	1,8742E+153	 n 	7,62377E+76
GCD	218011	 r 	1,2613E+153	 n 	8,34233E+76
GCD	6,93703E+76	 r 	0	 n 	6,93703E+76
GCD	58765	 r 	3,0865E+153	 n 	5,86758E+76
GCD	1	 r 	2,3781E+153	 n 	8,66169E+76
GCD	5	 r 	2,2008E+153	 n 	5,5204E+76
GCD	4,05574E+76	 r 	0	 n 	4,05574E+76
GCD	5,06138E+76	 r 	0	 n 	5,06138E+76
GCD	3,08271E+76	 r 	0	 n 	3,08271E+76
GCD	5,39172E+76	 r 	0	 n 	5,39172E+76
GCD	22227	 r 	6,6685E+152	 n 	3,52417E+76
GCD	425769942	 r 	9,6839E+152	 n 	4,91647E+76
GCD	49	 r 	2,0703E+152	 n 	3,73491E+76
GCD	1	 r 	1,1261E+152	 n 	3,81163E+76
GCD	190	 r 	2,6632E+152	 n 	4,13121E+76
GCD	22	 r 	3,9493E+152	 n 	2,30644E+76
GCD	2687837866	 r 	5,9908E+152	 n 	2,76416E+76
GCD	2,68557E+76	 r 	0	 n 	2,68557E+76
GCD	1893	 r 	1,6062E+151	 n 	1,03338E+76
GCD	37233222	 r 	1,6835E+152	 n 	2,30037E+76
GCD	56676848216	 r 	7,0692E+152	 n 	2,8219E+76
GCD	868465	 r 	5,2424E+153	 n 	1,07948E+77
GCD	1572080605	 r 	8,8795E+153	 n 	1,02929E+77
GCD	58	 r 	2,9148E+153	 n 	1,13452E+77
GCD	50468	 r 	4,4256E+153	 n 	8,78181E+76
GCD	479919	 r 	8,6357E+153	 n 	1,05441E+77
GCD	5	 r 	1,3095E+153	 n 	8,7895E+76
GCD	10	 r 	1,0574E+154	 n 	1,10767E+77
GCD	15280	 r 	5,7105E+153	 n 	8,78973E+76
GCD	40	 r 	1,772E+153	 n 	1,01655E+77
GCD	6	 r 	4,9275E+153	 n 	8,79212E+76
GCD	115489	 r 	8,1405E+153	 n 	1,04281E+77
GCD	126028	 r 	4,9773E+153	 n 	8,79362E+76
GCD	234952	 r 	8,808E+153	 n 	1,06757E+77
GCD	5,18262E+13	 r 	4,6276E+153	 n 	8,79509E+76
GCD	121	 r 	7,7641E+153	 n 	1,09474E+77
GCD	11228	 r 	2,4357E+152	 n 	8,79524E+76
GCD	189542	 r 	4,4816E+153	 n 	1,11803E+77
GCD	26781072	 r 	6,6745E+153	 n 	8,79565E+76
GCD	8	 r 	9,5739E+153	 n 	1,1498E+77
GCD	5840836	 r 	7,0729E+153	 n 	8,79854E+76
GCD	1	 r 	1,0013E+154	 n 	1,02196E+77
GCD	256936	 r 	6,0341E+153	 n 	8,80028E+76
GCD	16378	 r 	5,0175E+153	 n 	8,77742E+76
GCD	8810324	 r 	2,8693E+153	 n 	8,8011E+76
GCD	4491	 r 	3,4818E+153	 n 	1,04855E+77
GCD	4,39149E+15	 r 	4,039E+153	 n 	8,80289E+76
GCD	12030	 r 	2,6789E+153	 n 	1,05927E+77
GCD	25	 r 	1,0401E+153	 n 	8,80403E+76
GCD	386	 r 	2,0973E+153	 n 	1,07303E+77
GCD	2	 r 	6,63E+152	 n 	8,72816E+76
GCD	2291	 r 	6,1258E+153	 n 	1,0852E+77
GCD	188032410	 r 	4,1096E+153	 n 	8,8059E+76
GCD	41744080	 r 	1,1368E+154	 n 	1,10008E+77
GCD	1000	 r 	2,7212E+153	 n 	8,80696E+76
GCD	5	 r 	1,2127E+154	 n 	1,11306E+77
GCD	298	 r 	6,7569E+153	 n 	8,80717E+76
GCD	26682	 r 	4,6568E+152	 n 	1,12837E+77
GCD	2,49272E+15	 r 	4,5938E+153	 n 	8,80847E+76
GCD	148	 r 	1,298E+154	 n 	1,14281E+77
GCD	18982134	 r 	1,0378E+153	 n 	8,80873E+76
GCD	2	 r 	1,1454E+154	 n 	1,15671E+77
GCD	11	 r 	5,6525E+153	 n 	8,81035E+76
GCD	1	 r 	9,4585E+153	 n 	1,01862E+77
GCD	3610696676	 r 	1,1413E+153	 n 	8,81125E+76
GCD	429366	 r 	1,4407E+153	 n 	1,02562E+77
GCD	1	 r 	2,1309E+153	 n 	8,81384E+76
GCD	2280490	 r 	7,7997E+152	 n 	1,03221E+77
GCD	132114	 r 	2,9306E+153	 n 	8,81461E+76
GCD	513	 r 	7,3522E+153	 n 	1,039E+77
GCD	45	 r 	4,2096E+152	 n 	8,81635E+76
GCD	63007246	 r 	8,6802E+153	 n 	1,04621E+77
GCD	11677103	 r 	1,8359E+152	 n 	8,81927E+76
GCD	295791	 r 	5,1279E+153	 n 	1,05186E+77
GCD	398385677	 r 	1,2442E+153	 n 	8,75714E+76
GCD	7063	 r 	9,978E+153	 n 	1,0565E+77
GCD	232	 r 	2,8458E+153	 n 	8,82385E+76
GCD	66002	 r 	3,9978E+153	 n 	8,71228E+76
GCD	2130	 r 	3,1877E+152	 n 	8,82682E+76
GCD	15052	 r 	1,1191E+154	 n 	1,06993E+77
GCD	12464059	 r 	3,9289E+153	 n 	8,82704E+76
GCD	5	 r 	1,2558E+152	 n 	1,07649E+77
GCD	6652621934	 r 	1,572E+153	 n 	8,82801E+76
GCD	24991	 r 	1,1236E+154	 n 	1,08238E+77
GCD	23	 r 	4,4997E+153	 n 	8,70348E+76
GCD	2897	 r 	2,9527E+153	 n 	8,71883E+76
GCD	812	 r 	7,0149E+153	 n 	8,83058E+76
GCD	3	 r 	2,6658E+153	 n 	1,09806E+77
GCD	1,2943E+13	 r 	6,041E+153	 n 	8,83076E+76
GCD	415	 r 	1,047E+154	 n 	1,10368E+77
GCD	1	 r 	1,5169E+153	 n 	8,83311E+76
GCD	1	 r 	1,0748E+154	 n 	1,10943E+77
GCD	9253636	 r 	5,2691E+151	 n 	8,83525E+76
GCD	1,22786E+13	 r 	5,3318E+153	 n 	1,11588E+77
GCD	2	 r 	5,0715E+153	 n 	8,83677E+76
GCD	791	 r 	1,2235E+154	 n 	1,12626E+77
GCD	3737975364	 r 	6,3693E+153	 n 	8,83812E+76
GCD	637598226	 r 	1,416E+153	 n 	1,13115E+77
GCD	248129632	 r 	2,0845E+151	 n 	8,83862E+76
GCD	3595	 r 	1,6133E+153	 n 	1,13891E+77
GCD	1	 r 	5,7697E+153	 n 	8,83918E+76
GCD	180720894	 r 	1,1673E+154	 n 	1,14607E+77
GCD	195601407	 r 	1,6905E+153	 n 	8,83962E+76
GCD	29306	 r 	1,2661E+154	 n 	1,15409E+77
GCD	4	 r 	8,0537E+152	 n 	8,84209E+76
GCD	807091	 r 	2,9637E+153	 n 	1,01479E+77
GCD	42	 r 	5,6967E+153	 n 	8,84278E+76
GCD	9945	 r 	5,4027E+153	 n 	1,01778E+77
GCD	715360	 r 	6,4926E+153	 n 	8,84307E+76
GCD	1429	 r 	2,2763E+153	 n 	1,02026E+77
GCD	62587	 r 	6,8545E+153	 n 	8,84406E+76
GCD	1009180918	 r 	3,6306E+153	 n 	1,02384E+77
GCD	2924560	 r 	3,8588E+153	 n 	8,70543E+76
GCD	6431	 r 	8,848E+153	 n 	1,02745E+77
GCD	17533	 r 	1,116E+153	 n 	8,84798E+76
GCD	1	 r 	5,3285E+153	 n 	1,03058E+77
GCD	10509	 r 	1,9641E+153	 n 	8,84876E+76
GCD	73	 r 	8,0619E+153	 n 	1,0338E+77
GCD	21	 r 	3,104E+153	 n 	8,85097E+76
GCD	4612	 r 	8,2391E+153	 n 	1,03765E+77
GCD	263	 r 	1,1638E+153	 n 	8,85526E+76
GCD	25727	 r 	8,0453E+153	 n 	1,04085E+77
GCD	8,8586E+76	 r 	0	 n 	8,8586E+76
GCD	647	 r 	6,9079E+153	 n 	1,04407E+77
GCD	24926534830	 r 	4,6607E+153	 n 	8,85929E+76
GCD	5	 r 	9,5565E+153	 n 	1,04727E+77
GCD	384	 r 	6,5453E+153	 n 	8,85954E+76
GCD	308	 r 	1,0207E+154	 n 	1,05041E+77
GCD	24769	 r 	5,6584E+153	 n 	8,86383E+76
GCD	95	 r 	8,28E+153	 n 	1,05294E+77
GCD	5507	 r 	2,6577E+153	 n 	8,86517E+76
GCD	255692	 r 	5,1906E+153	 n 	1,05516E+77
GCD	54782	 r 	1,766E+153	 n 	8,86541E+76
GCD	203110	 r 	4,9377E+153	 n 	1,05774E+77
GCD	4620778253	 r 	4,718E+153	 n 	8,86714E+76
GCD	17720703	 r 	3,5315E+153	 n 	1,06304E+77
GCD	12673	 r 	5,0754E+152	 n 	8,86728E+76
GCD	407948784	 r 	6,6637E+153	 n 	1,06551E+77
GCD	99	 r 	2,367E+152	 n 	8,87038E+76
GCD	3127	 r 	1,2743E+153	 n 	1,06896E+77
GCD	25680532640	 r 	1,695E+153	 n 	8,87114E+76
GCD	577254	 r 	4,7242E+153	 n 	1,07211E+77
GCD	1	 r 	4,7509E+153	 n 	8,87153E+76
GCD	1,21982E+14	 r 	1,4353E+153	 n 	1,07417E+77
GCD	168540	 r 	5,2781E+153	 n 	8,8783E+76
GCD	2818	 r 	1,0447E+154	 n 	1,07826E+77
GCD	50198	 r 	6,8088E+153	 n 	8,88317E+76
GCD	29	 r 	7,0837E+153	 n 	1,08137E+77
GCD	345	 r 	7,2724E+152	 n 	8,88403E+76
GCD	2	 r 	1,7445E+153	 n 	1,0835E+77
GCD	1389	 r 	6,5289E+153	 n 	8,88534E+76
GCD	296736	 r 	5,6505E+153	 n 	1,08763E+77
GCD	300	 r 	5,578E+153	 n 	8,88954E+76
GCD	17190	 r 	9,6064E+153	 n 	1,09275E+77
GCD	4880968	 r 	3,5438E+153	 n 	8,89378E+76
GCD	89456324	 r 	6,4348E+153	 n 	1,09627E+77
GCD	623112	 r 	5,3239E+153	 n 	8,89598E+76
GCD	70	 r 	8,4617E+153	 n 	1,09925E+77
GCD	2	 r 	3,4217E+153	 n 	8,89921E+76
GCD	345	 r 	5,6388E+153	 n 	8,75599E+76
GCD	18	 r 	7,889E+151	 n 	8,89962E+76
GCD	1	 r 	2,1335E+153	 n 	1,10611E+77
GCD	3	 r 	2,657E+153	 n 	8,90523E+76
GCD	2966	 r 	7,2305E+153	 n 	1,10837E+77
GCD	1308	 r 	4,5836E+153	 n 	8,90566E+76
GCD	2252874	 r 	9,8846E+153	 n 	1,11114E+77
GCD	482	 r 	4,2E+153	 n 	8,91565E+76
GCD	9784614	 r 	5,7371E+153	 n 	1,11359E+77
GCD	112	 r 	2,1244E+153	 n 	8,91956E+76
GCD	14710	 r 	2,742E+153	 n 	1,11718E+77
GCD	4078217	 r 	5,7946E+153	 n 	8,92306E+76
GCD	7238512922	 r 	3,9632E+153	 n 	1,11972E+77
GCD	7	 r 	5,747E+153	 n 	8,92439E+76
GCD	1091	 r 	8,8233E+153	 n 	1,12685E+77
GCD	694773	 r 	5,0613E+153	 n 	8,92992E+76
GCD	76	 r 	6,1383E+153	 n 	1,12971E+77
GCD	808887	 r 	4,7775E+153	 n 	8,93224E+76
GCD	17	 r 	6,3959E+153	 n 	8,74773E+76
GCD	73	 r 	4,4849E+153	 n 	8,93338E+76
GCD	1	 r 	7,8976E+153	 n 	1,13765E+77
GCD	684	 r 	6,8924E+153	 n 	8,93849E+76
GCD	21	 r 	5,4311E+153	 n 	1,14162E+77
GCD	488304	 r 	7,2913E+153	 n 	8,93888E+76
GCD	2,44271E+12	 r 	8,5507E+153	 n 	1,14506E+77
GCD	1	 r 	8,4982E+152	 n 	8,94263E+76
GCD	711127	 r 	7,5071E+152	 n 	1,14792E+77
GCD	38	 r 	5,9995E+153	 n 	8,94265E+76
GCD	51	 r 	1,1617E+154	 n 	1,15141E+77
GCD	846785	 r 	7,5944E+153	 n 	8,94282E+76
GCD	1119	 r 	1,2036E+154	 n 	1,15558E+77
GCD	599940	 r 	7,757E+153	 n 	8,94714E+76
GCD	1278	 r 	2,4642E+153	 n 	1,01367E+77
GCD	249	 r 	5,218E+153	 n 	8,95162E+76
GCD	132	 r 	9,5373E+153	 n 	1,01538E+77
GCD	641744	 r 	1,3249E+153	 n 	8,95239E+76
GCD	5	 r 	1,0073E+154	 n 	1,01694E+77
GCD	733530	 r 	6,072E+153	 n 	8,95658E+76
GCD	4731600	 r 	2,7643E+153	 n 	1,01822E+77
GCD	194	 r 	3,4391E+153	 n 	8,95854E+76
GCD	15	 r 	9,1984E+153	 n 	1,01973E+77
GCD	20	 r 	5,6116E+153	 n 	8,95922E+76
GCD	6430061	 r 	6,0743E+153	 n 	1,02083E+77
GCD	194	 r 	1,0135E+153	 n 	8,96354E+76
GCD	59	 r 	2,8971E+153	 n 	1,02283E+77
GCD	1714	 r 	7,933E+152	 n 	8,96728E+76
GCD	12580232	 r 	6,2965E+153	 n 	1,02448E+77
GCD	869120	 r 	5,657E+153	 n 	8,96796E+76
GCD	2	 r 	4,7029E+152	 n 	1,02678E+77
GCD	9390	 r 	5,544E+152	 n 	8,97061E+76
GCD	59	 r 	5,0249E+153	 n 	1,02793E+77
GCD	765180	 r 	4,0817E+153	 n 	8,77134E+76
GCD	300	 r 	2,1964E+153	 n 	1,02979E+77
GCD	5616947314	 r 	7,5695E+153	 n 	8,97269E+76
GCD	4649	 r 	4,3343E+153	 n 	1,03176E+77
GCD	527	 r 	5,7946E+153	 n 	8,97973E+76
GCD	275	 r 	5,3478E+153	 n 	1,03329E+77
GCD	5,92601E+11	 r 	6,1227E+153	 n 	8,98104E+76
GCD	3849451407	 r 	3,0718E+153	 n 	1,03464E+77
GCD	1840458	 r 	6,5815E+153	 n 	8,98146E+76
GCD	44	 r 	9,0467E+153	 n 	1,03691E+77
GCD	23	 r 	4,6961E+153	 n 	8,9825E+76
GCD	1	 r 	4,7043E+152	 n 	1,03832E+77
GCD	2,2722E+11	 r 	1,2735E+153	 n 	8,98472E+76
GCD	359	 r 	8,5147E+153	 n 	1,04017E+77
GCD	3315	 r 	4,4903E+153	 n 	8,98567E+76
GCD	19375	 r 	2,1639E+153	 n 	1,042E+77
GCD	1264231044	 r 	2,6138E+153	 n 	8,98771E+76
GCD	10736217	 r 	5,3054E+153	 n 	1,04356E+77
GCD	273574250	 r 	6,1819E+153	 n 	8,98776E+76
GCD	170	 r 	5,8473E+153	 n 	1,04522E+77
GCD	20447156	 r 	3,2226E+153	 n 	8,99156E+76
GCD	5766424	 r 	7,9172E+153	 n 	1,04667E+77
GCD	4208	 r 	5,8742E+153	 n 	8,99179E+76
GCD	2552	 r 	4,0912E+153	 n 	1,04752E+77
GCD	40159817	 r 	3,2644E+152	 n 	8,99188E+76
GCD	1	 r 	1,0907E+154	 n 	1,04939E+77
GCD	41	 r 	4,7657E+153	 n 	8,99431E+76
GCD	26	 r 	8,7837E+153	 n 	1,05112E+77
GCD	5	 r 	7,6972E+153	 n 	8,99505E+76
GCD	1145154	 r 	6,9711E+153	 n 	1,05248E+77
GCD	3	 r 	2,1228E+153	 n 	8,99565E+76
GCD	3	 r 	3,4668E+153	 n 	1,05408E+77
GCD	1336	 r 	7,2563E+153	 n 	8,996E+76
GCD	6903	 r 	5,4773E+153	 n 	1,05473E+77
GCD	23494	 r 	3,7759E+153	 n 	8,73117E+76
GCD	25	 r 	2,5634E+153	 n 	1,05583E+77
GCD	1819	 r 	3,8585E+153	 n 	8,99819E+76
GCD	97725204	 r 	1,0856E+154	 n 	1,05677E+77
GCD	789171	 r 	2,9317E+153	 n 	8,99984E+76
GCD	76	 r 	8,0677E+153	 n 	1,05864E+77
GCD	842	 r 	2,1413E+152	 n 	9,0006E+76
GCD	83	 r 	3,4634E+153	 n 	1,06249E+77
GCD	1	 r 	1,9944E+153	 n 	9,00374E+76
GCD	65	 r 	5,3129E+152	 n 	1,06366E+77
GCD	1434922944	 r 	1,2631E+153	 n 	9,01029E+76
GCD	45	 r 	1,3868E+153	 n 	1,0651E+77
GCD	77	 r 	5,7371E+153	 n 	9,01237E+76
GCD	10	 r 	3,039E+153	 n 	1,06633E+77
GCD	11524	 r 	7,9796E+153	 n 	9,01571E+76
GCD	543	 r 	1,251E+153	 n 	1,06822E+77
GCD	18025	 r 	1,9433E+153	 n 	9,01583E+76
GCD	1437	 r 	1,082E+154	 n 	1,06948E+77
GCD	40	 r 	3,7748E+153	 n 	9,01691E+76
GCD	1	 r 	1,5835E+153	 n 	1,07139E+77
GCD	24193	 r 	4,4672E+153	 n 	9,02006E+76
GCD	27	 r 	8,2524E+152	 n 	1,0724E+77
GCD	53	 r 	1,6976E+152	 n 	9,02421E+76
GCD	4196	 r 	1,4956E+153	 n 	1,0738E+77
GCD	129723	 r 	7,0011E+153	 n 	9,03194E+76
GCD	389	 r 	7,021E+153	 n 	1,07532E+77
GCD	3	 r 	4,5613E+153	 n 	9,03429E+76
GCD	3030048	 r 	1,0673E+154	 n 	1,0772E+77
GCD	2476012	 r 	6,8712E+153	 n 	9,03881E+76
GCD	6894	 r 	9,0987E+153	 n 	1,07907E+77
GCD	160973	 r 	7,6689E+153	 n 	9,03992E+76
GCD	30371	 r 	5,8088E+153	 n 	1,0805E+77
GCD	108070	 r 	6,3363E+153	 n 	9,03997E+76
GCD	130	 r 	8,9542E+153	 n 	1,08205E+77
GCD	30	 r 	3,0426E+153	 n 	9,04248E+76
GCD	1	 r 	2,4916E+153	 n 	1,08285E+77
GCD	280	 r 	6,3697E+153	 n 	9,04353E+76
GCD	39	 r 	5,4419E+153	 n 	1,08382E+77
GCD	1196638	 r 	9,9663E+151	 n 	8,70943E+76
GCD	46	 r 	1,0857E+154	 n 	1,08623E+77
GCD	595	 r 	3,7485E+153	 n 	9,044E+76
GCD	23144	 r 	7,6477E+152	 n 	1,08858E+77
GCD	194	 r 	6,2898E+152	 n 	9,05255E+76
GCD	438819080	 r 	2,8076E+153	 n 	1,0924E+77
GCD	205125	 r 	3,9889E+153	 n 	9,05532E+76
GCD	26987780	 r 	2,0543E+152	 n 	1,09425E+77
GCD	445	 r 	3,7341E+153	 n 	9,05575E+76
GCD	4298	 r 	4,3213E+153	 n 	1,09509E+77
GCD	33312	 r 	1,0811E+153	 n 	9,06118E+76
GCD	2	 r 	3,9912E+153	 n 	1,09777E+77
GCD	5	 r 	2,2438E+153	 n 	9,06155E+76
GCD	6	 r 	7,2247E+153	 n 	1,09853E+77
GCD	4381	 r 	3,342E+153	 n 	9,06598E+76
GCD	697	 r 	6,4501E+153	 n 	1,09988E+77
GCD	13	 r 	7,2687E+153	 n 	9,06628E+76
GCD	15	 r 	8,2103E+153	 n 	1,10107E+77
GCD	121	 r 	6,5317E+153	 n 	9,06883E+76
GCD	3816	 r 	2,8403E+153	 n 	1,10336E+77
GCD	2312433	 r 	5,4874E+153	 n 	9,0699E+76
GCD	79	 r 	2,3056E+153	 n 	1,10407E+77
GCD	88	 r 	2,8294E+153	 n 	9,07544E+76
GCD	19608	 r 	3,1343E+153	 n 	1,10706E+77
